LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
15:14:54.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2905573,-277378,7396.4800000000005,1014262,1273827,4213118,4377077,28113980.46000004,27759522.65000003
15:15:17.000,LMA,TRADE,t,42673,1.04,NASDAQ,2628195,2948246,-320051,44379.92,3198856,3145923,4213118,4419750,28113980.46000004,27803902.57000003
15:15:29.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,2962470,-334275,14792.960000000001,3198856,3160147,4213118,4433974,28113980.46000004,27818695.53000003
15:16:16.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,2969582,-341387,7396.4800000000005,3198856,3167259,4213118,4441086,28113980.46000004,27826092.01000003
15:17:15.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,2983806,-355611,14792.960000000001,3198856,3181483,4213118,4455310,28113980.46000004,27840884.970000032
15:17:45.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,2990918,-362723,7396.4800000000005,3198856,3188595,4213118,4462422,28113980.46000004,27848281.450000033
15:18:30.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,3005142,-376947,14792.960000000001,3198856,3202819,4213118,4476646,28113980.46000004,27863074.410000034
15:19:14.000,LMA,TRADE,t,21336,1.04,NASDAQ,2628195,3026478,-398283,22189.440000000002,3198856,3224155,4213118,4497982,28113980.46000004,27885263.850000035
15:19:55.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3033590,-405395,7396.4800000000005,3198856,3231267,4213118,4505094,28113980.46000004,27892660.330000035
15:19:56.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3040702,-412507,7396.4800000000005,3198856,3238379,4213118,4512206,28113980.46000004,27900056.810000036
15:20:55.000,LMA,TRADE,t,7112,1.05,NASDAQ,2628195,3047814,-419619,7467.6,3198856,3245491,4213118,4519318,28113980.46000004,27907524.410000037
15:21:35.000,LMA,TRADE,t,64010,1.05,NASDAQ,2628195,3111824,-483629,67210.5,3198856,3309501,4213118,4583328,28113980.46000004,27974734.910000037
15:21:59.000,LMA,TRADE,t,7112,1.05,NASDAQ,2628195,3118936,-490741,7467.6,3198856,3316613,4213118,4590440,28113980.46000004,27982202.51000004
15:22:44.000,LMA,TRADE,t,14224,1.05,NASDAQ,2628195,3133160,-504965,14935.2,3198856,3330837,4213118,4604664,28113980.46000004,27997137.71000004
15:22:53.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3140272,-512077,7396.4800000000005,3198856,3337949,4213118,4611776,28113980.46000004,28004534.19000004
15:22:59.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3147384,-519189,7396.4800000000005,3198856,3345061,4213118,4618888,28113980.46000004,28011930.67000004
15:23:05.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3154496,-526301,7396.4800000000005,3198856,3352173,4213118,4626000,28113980.46000004,28019327.15000004
15:23:16.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3161608,-533413,7396.4800000000005,3198856,3359285,4213118,4633112,28113980.46000004,28026723.63000004
15:23:29.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3168720,-540525,7396.4800000000005,3198856,3366397,4213118,4640224,28113980.46000004,28034120.11000004
15:24:01.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3175832,-547637,7396.4800000000005,3198856,3373509,4213118,4647336,28113980.46000004,28041516.59000004
15:24:56.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,3190056,-561861,14792.960000000001,3198856,3387733,4213118,4661560,28113980.46000004,28056309.55000004
15:24:58.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3197168,-568973,7396.4800000000005,3198856,3394845,4213118,4668672,28113980.46000004,28063706.030000042
15:25:05.000,LMA,TRADE,b,7112,1.04,NASDAQ,2635307,3197168,-561861,7396.4800000000005,3205968,3394845,4220230,4668672,28121376.94000004,28063706.030000042
15:25:51.000,LMA,TRADE,b,7112,1.04,NASDAQ,2642419,3197168,-554749,7396.4800000000005,3213080,3394845,4227342,4668672,28128773.42000004,28063706.030000042
15:26:29.000,LMA,TRADE,b,7112,1.04,NASDAQ,2649531,3197168,-547637,7396.4800000000005,3220192,3394845,4234454,4668672,28136169.90000004,28063706.030000042
15:26:48.000,LMA,TRADE,b,7112,1.04,NASDAQ,2656643,3197168,-540525,7396.4800000000005,3227304,3394845,4241566,4668672,28143566.38000004,28063706.030000042
15:27:22.000,LMA,TRADE,b,7112,1.04,NASDAQ,2663755,3197168,-533413,7396.4800000000005,3234416,3394845,4248678,4668672,28150962.86000004,28063706.030000042
15:27:37.000,LMA,TRADE,b,7112,1.04,NASDAQ,2670867,3197168,-526301,7396.4800000000005,3241528,3394845,4255790,4668672,28158359.34000004,28063706.030000042
15:28:16.000,LMA,TRADE,b,7112,1.04,NASDAQ,2677979,3197168,-519189,7396.4800000000005,3248640,3394845,4262902,4668672,28165755.82000004,28063706.030000042
15:28:43.000,LMA,TRADE,b,7112,1.04,NASDAQ,2685091,3197168,-512077,7396.4800000000005,3255752,3394845,4270014,4668672,28173152.30000004,28063706.030000042
15:29:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2692203,3197168,-504965,7396.4800000000005,3262864,3394845,4277126,4668672,28180548.780000042,28063706.030000042
15:29:57.000,LMA,TRADE,t,35561,1.05,NASDAQ,2692203,3232729,-540526,37339.05,3262864,3430406,4277126,4704233,28180548.780000042,28101045.080000043
15:30:43.000,LMA,TRADE,t,7112,1.05,NASDAQ,2692203,3239841,-547638,7467.6,3262864,3437518,4277126,4711345,28180548.780000042,28108512.680000044
15:30:45.000,LMA,TRADE,b,7112,1.04,NASDAQ,2699315,3239841,-540526,7396.4800000000005,3269976,3437518,4284238,4711345,28187945.260000043,28108512.680000044
15:31:44.000,LMA,TRADE,b,21336,1.04,NASDAQ,2720651,3239841,-519190,22189.440000000002,3291312,3437518,4305574,4711345,28210134.700000044,28108512.680000044
15:32:35.000,LMA,TRADE,b,7112,1.04,NASDAQ,2727763,3239841,-512078,7396.4800000000005,3298424,3437518,4312686,4711345,28217531.180000044,28108512.680000044
15:33:04.000,LMA,TRADE,b,7112,1.04,NASDAQ,2734875,3239841,-504966,7396.4800000000005,3305536,3437518,4319798,4711345,28224927.660000045,28108512.680000044
15:33:53.000,LMA,TRADE,b,7112,1.04,NASDAQ,2741987,3239841,-497854,7396.4800000000005,3312648,3437518,4326910,4711345,28232324.140000045,28108512.680000044
15:34:09.000,LMA,TRADE,b,7112,1.04,NASDAQ,2749099,3239841,-490742,7396.4800000000005,3319760,3437518,4334022,4711345,28239720.620000046,28108512.680000044
15:34:46.000,LMA,TRADE,b,7112,1.04,NASDAQ,2756211,3239841,-483630,7396.4800000000005,3326872,3437518,4341134,4711345,28247117.100000046,28108512.680000044
15:35:36.000,LMA,TRADE,b,7112,1.04,NASDAQ,2763323,3239841,-476518,7396.4800000000005,3333984,3437518,4348246,4711345,28254513.580000047,28108512.680000044
15:36:33.000,LMA,TRADE,b,7112,1.04,NASDAQ,2770435,3239841,-469406,7396.4800000000005,3341096,3437518,4355358,4711345,28261910.060000047,28108512.680000044
15:36:40.000,LMA,TRADE,b,7112,1.04,NASDAQ,2777547,3239841,-462294,7396.4800000000005,3348208,3437518,4362470,4711345,28269306.540000048,28108512.680000044
15:36:58.000,LMA,TRADE,b,7112,1.04,NASDAQ,2784659,3239841,-455182,7396.4800000000005,3355320,3437518,4369582,4711345,28276703.020000048,28108512.680000044
15:37:46.000,LMA,TRADE,b,7112,1.04,NASDAQ,2791771,3239841,-448070,7396.4800000000005,3362432,3437518,4376694,4711345,28284099.50000005,28108512.680000044
15:38:05.000,LMA,TRADE,b,7112,1.04,NASDAQ,2798883,3239841,-440958,7396.4800000000005,3369544,3437518,4383806,4711345,28291495.98000005,28108512.680000044
15:38:36.000,LMA,TRADE,b,7112,1.04,NASDAQ,2805995,3239841,-433846,7396.4800000000005,3376656,3437518,4390918,4711345,28298892.46000005,28108512.680000044
15:39:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2813107,3239841,-426734,7396.4800000000005,3383768,3437518,4398030,4711345,28306288.94000005,28108512.680000044
15:39:39.000,LMA,TRADE,b,7112,1.04,NASDAQ,2820219,3239841,-419622,7396.4800000000005,3390880,3437518,4405142,4711345,28313685.42000005,28108512.680000044
15:40:30.000,LMA,TRADE,b,7112,1.04,NASDAQ,2827331,3239841,-412510,7396.4800000000005,3397992,3437518,4412254,4711345,28321081.90000005,28108512.680000044
15:40:38.000,LMA,TRADE,b,7112,1.04,NASDAQ,2834443,3239841,-405398,7396.4800000000005,3405104,3437518,4419366,4711345,28328478.38000005,28108512.680000044
15:41:08.000,LMA,TRADE,b,7112,1.04,NASDAQ,2841555,3239841,-398286,7396.4800000000005,3412216,3437518,4426478,4711345,28335874.86000005,28108512.680000044
15:41:40.000,LMA,TRADE,b,7112,1.04,NASDAQ,2848667,3239841,-391174,7396.4800000000005,3419328,3437518,4433590,4711345,28343271.340000052,28108512.680000044
15:42:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2855779,3239841,-384062,7396.4800000000005,3426440,3437518,4440702,4711345,28350667.820000052,28108512.680000044
15:43:17.000,LMA,TRADE,b,7112,1.04,NASDAQ,2862891,3239841,-376950,7396.4800000000005,3433552,3437518,4447814,4711345,28358064.300000053,28108512.680000044
15:43:37.000,LMA,TRADE,b,7112,1.04,NASDAQ,2870003,3239841,-369838,7396.4800000000005,3440664,3437518,4454926,4711345,28365460.780000053,28108512.680000044
15:43:57.000,LMA,TRADE,b,7112,1.04,NASDAQ,2877115,3239841,-362726,7396.4800000000005,3447776,3437518,4462038,4711345,28372857.260000054,28108512.680000044
15:44:56.000,LMA,TRADE,b,7112,1.04,NASDAQ,2884227,3239841,-355614,7396.4800000000005,3454888,3437518,4469150,4711345,28380253.740000054,28108512.680000044
15:45:47.000,LMA,TRADE,b,7112,1.04,NASDAQ,2891339,3239841,-348502,7396.4800000000005,3462000,3437518,4476262,4711345,28387650.220000055,28108512.680000044
15:46:32.000,LMA,TRADE,b,8534,1.04,NASDAQ,2899873,3239841,-339968,8875.36,3470534,3437518,4484796,4711345,28396525.580000054,28108512.680000044
15:46:40.000,LMA,TRADE,b,7112,1.04,NASDAQ,2906985,3239841,-332856,7396.4800000000005,3477646,3437518,4491908,4711345,28403922.060000055,28108512.680000044
15:47:07.000,LMA,TRADE,b,7112,1.04,NASDAQ,2914097,3239841,-325744,7396.4800000000005,3484758,3437518,4499020,4711345,28411318.540000055,28108512.680000044
15:47:26.000,LMA,TRADE,b,5689,1.04,NASDAQ,2919786,3239841,-320055,5916.56,3490447,3437518,4504709,4711345,28417235.100000054,28108512.680000044
15:47:32.000,LMA,TRADE,b,1422,1.04,NASDAQ,2921208,3239841,-318633,1478.88,3491869,3437518,4506131,4711345,28418713.980000053,28108512.680000044
15:48:18.000,LMA,TRADE,b,5689,1.04,NASDAQ,2926897,3239841,-312944,5916.56,3497558,3437518,4511820,4711345,28424630.54000005,28108512.680000044
15:48:37.000,LMA,TRADE,b,1422,1.04,NASDAQ,2928319,3239841,-311522,1478.88,3498980,3437518,4513242,4711345,28426109.42000005,28108512.680000044
15:48:58.000,LMA,TRADE,b,5689,1.04,NASDAQ,2934008,3239841,-305833,5916.56,3504669,3437518,4518931,4711345,28432025.98000005,28108512.680000044
15:49:45.000,LMA,TRADE,b,1422,1.04,NASDAQ,2935430,3239841,-304411,1478.88,3506091,3437518,4520353,4711345,28433504.860000048,28108512.680000044
15:49:57.000,LMA,TRADE,b,5689,1.04,NASDAQ,2941119,3239841,-298722,5916.56,3511780,3437518,4526042,4711345,28439421.420000046,28108512.680000044
15:50:07.000,LMA,TRADE,b,1422,1.04,NASDAQ,2942541,3239841,-297300,1478.88,3513202,3437518,4527464,4711345,28440900.300000045,28108512.680000044
15:51:07.000,LMA,TRADE,b,5689,1.04,NASDAQ,2948230,3239841,-291611,5916.56,3518891,3437518,4533153,4711345,28446816.860000044,28108512.680000044
15:52:00.000,LMA,TRADE,b,1422,1.04,NASDAQ,2949652,3239841,-290189,1478.88,3520313,3437518,4534575,4711345,28448295.740000043,28108512.680000044
15:52:28.000,LMA,TRADE,b,5689,1.04,NASDAQ,2955341,3239841,-284500,5916.56,3526002,3437518,4540264,4711345,28454212.30000004,28108512.680000044
15:53:20.000,LMA,TRADE,b,1422,1.04,NASDAQ,2956763,3239841,-283078,1478.88,3527424,3437518,4541686,4711345,28455691.18000004,28108512.680000044
15:53:46.000,LMA,TRADE,b,12802,1.04,NASDAQ,2969565,3239841,-270276,13314.08,3540226,3437518,4554488,4711345,28469005.26000004,28108512.680000044
15:53:57.000,LMA,TRADE,b,15647,1.04,NASDAQ,2985212,3239841,-254629,16272.880000000001,3555873,3437518,4570135,4711345,28485278.140000038,28108512.680000044
15:54:55.000,LMA,TRADE,b,14224,1.04,NASDAQ,2999436,3239841,-240405,14792.960000000001,3570097,3437518,4584359,4711345,28500071.10000004,28108512.680000044
15:55:02.000,LMA,TRADE,b,7112,1.04,NASDAQ,3006548,3239841,-233293,7396.4800000000005,3577209,3437518,4591471,4711345,28507467.58000004,28108512.680000044
15:55:21.000,LMA,TRADE,b,7112,1.04,NASDAQ,3013660,3239841,-226181,7396.4800000000005,3584321,3437518,4598583,4711345,28514864.06000004,28108512.680000044
15:55:49.000,LMA,TRADE,b,7112,1.04,NASDAQ,3020772,3239841,-219069,7396.4800000000005,3591433,3437518,4605695,4711345,28522260.54000004,28108512.680000044
15:56:42.000,LMA,TRADE,b,7112,1.04,NASDAQ,3027884,3239841,-211957,7396.4800000000005,3598545,3437518,4612807,4711345,28529657.02000004,28108512.680000044
15:57:04.000,LMA,TRADE,b,7112,1.04,NASDAQ,3034996,3239841,-204845,7396.4800000000005,3605657,3437518,4619919,4711345,28537053.50000004,28108512.680000044
15:57:36.000,LMA,TRADE,b,14224,1.04,NASDAQ,3049220,3239841,-190621,14792.960000000001,3619881,3437518,4634143,4711345,28551846.460000042,28108512.680000044
15:58:09.000,LMA,TRADE,b,7112,1.04,NASDAQ,3056332,3239841,-183509,7396.4800000000005,3626993,3437518,4641255,4711345,28559242.940000042,28108512.680000044
15:59:02.000,LMA,TRADE,b,19914,1.04,NASDAQ,3076246,3239841,-163595,20710.56,3646907,3437518,4661169,4711345,28579953.50000004,28108512.680000044
15:59:17.000,LMA,TRADE,b,7112,1.04,NASDAQ,3083358,3239841,-156483,7396.4800000000005,3654019,3437518,4668281,4711345,28587349.98000004,28108512.680000044
16:00:05.000,LMA,TRADE,b,7112,1.04,NASDAQ,3090470,3239841,-149371,7396.4800000000005,3661131,3437518,4675393,4711345,28594746.460000042,28108512.680000044
16:00:27.000,LMA,TRADE,b,7112,1.04,NASDAQ,3097582,3239841,-142259,7396.4800000000005,3668243,3437518,4682505,4711345,28602142.940000042,28108512.680000044
